ID_T_EQUIP_LOG,SITE,SYS_ID,TRACK_ID,STATUS,RMK,CYCLE_COUNT,ACTION,CYCLE_TIME,REG_DTM
31415E6F4C39A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,45,OUT,01:25,3/27/2025 8:26:38 AM
31415E401B3CA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:26:39 AM
31415E6D2E9DA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:26:59 AM
31415E401B42A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:27:03 AM
31415E6F1029A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:27:41 AM
31415E401B49A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:27:46 AM
31415E6D2EABA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:28:05 AM
31415E6F1030A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,,,,3/27/2025 8:28:05 AM
31415E6F4C43A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:28:23 AM
31415E6F4C45A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:28:28 AM
31415E6D2EBAA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:29:07 AM
31415E6F1036A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:29:10 AM
31415E401B60A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,,,,3/27/2025 8:29:30 AM
31415E6F4C4EA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:29:31 AM
31415E401B66A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:29:52 AM
31415E401B68A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:29:55 AM
31415E401B6AA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:30:33 AM
31415E6E4BDCA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:30:39 AM
31415E6F4C59A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,46,IN,01:25,3/27/2025 8:30:56 AM
31415E6F1049A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:30:57 AM
31415E6D2ECAA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:31:15 AM
31415E6E4BE2A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:31:20 AM
31415E6E4BECA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:32:00 AM
31415E6F104CA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:32:02 AM
31415E401B7FA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,47,OUT,01:25,3/27/2025 8:32:22 AM
31415E6E4BF0A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:32:23 AM
31415E6F4C6DA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:32:43 AM
31415E6F4C70A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:32:47 AM
31415E401B85A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:33:25 AM
31415E6E4BFAA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:33:30 AM
31415E6F4C7DA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,48,IN,01:25,3/27/2025 8:33:48 AM
31415E6D2EDDA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:33:49 AM
31415E401B8DA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:34:07 AM
31415E6D2EE3A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:34:12 AM
31415E401B96A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:34:52 AM
31415E6F1064A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:34:54 AM
31415E6F1069A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,49,OUT,01:25,3/27/2025 8:35:14 AM
31415E6F106AA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:35:15 AM
31415E6F106CA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:35:36 AM
31415E6F106EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:35:39 AM
31415E6E4C19A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:36:17 AM
31415E6F4C90A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:36:22 AM
31415E401BA3A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,50,IN,01:25,3/27/2025 8:36:40 AM
31415E401BA4A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:36:41 AM
31415E6F107DA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:36:59 AM
31415E6F107EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:37:04 AM
31415E6F1085A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:37:44 AM
31415E6E4C20A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:37:47 AM
31415E401BB5A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,51,OUT,01:25,3/27/2025 8:38:06 AM
31415E6F4CA1A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:38:08 AM
31415E6E4C28A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:38:27 AM
31415E6F4CA7A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:38:31 AM
31415E6F108FA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:39:09 AM
31415E401BC4A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:39:14 AM
31415E6D2F10A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,52,IN,01:24,3/27/2025 8:39:32 AM
31415E401BC6A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:39:33 AM
31415E6F4CB2A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:39:51 AM
31415E401BC7A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:39:56 AM
31415E6D2F1BA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:40:36 AM
31415E6F1095A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:40:38 AM
31415E401BD2A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,53,OUT,01:26,3/27/2025 8:40:59 AM
31415E6F4CC2A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:40:59 AM
31415E6F109FA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:41:19 AM
31415E6F4CC9A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:41:23 AM
31415E6F4CCDA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:42:01 AM
31415E401BDAA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:42:06 AM
31415E6D2F29A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,54,IN,01:26,3/27/2025 8:42:25 AM
31415E6F10A9A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:42:26 AM
31415E6F10AAA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:42:43 AM
31415E401BE4A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:42:48 AM
31415E6D2F35A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:43:28 AM
31415E6F10B3A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:43:30 AM
31415E6F4CDCA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,55,OUT,01:24,3/27/2025 8:43:50 AM
31415E6E4C58A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:43:52 AM
31415E401BF0A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:44:11 AM
31415E6F10BCA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:44:16 AM
31415E6F4CE6A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:44:53 AM
31415E6F10C1A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:44:58 AM
31415E6D2F44A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,56,IN,01:25,3/27/2025 8:45:17 AM
31415E6D2F45A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:45:17 AM
31415E6D2F49A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:45:35 AM
31415E401BFDA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:45:40 AM
31415E401C04A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:46:19 AM
31415E401C06A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:46:23 AM
31415E6D2F4FA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,57,OUT,01:25,3/27/2025 8:46:42 AM
31415E6E4C71A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:46:44 AM
31415E6E4C73A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:47:03 AM
31415E6D2F57A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:47:07 AM
31415E6F4D00A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:47:45 AM
31415E6F4D03A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:47:50 AM
31415E6D2F5FA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,58,IN,01:24,3/27/2025 8:48:08 AM
31415E6F4D09A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:48:09 AM
31415E6F10E6A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:48:27 AM
31415E6F10E9A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:48:32 AM
31415E6F10F0A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:49:11 AM
31415E6F4D16A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:49:15 AM
31415E6E4C87A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,59,OUT,01:26,3/27/2025 8:49:35 AM
31415E6D2F6EA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:49:35 AM
31415E6D2F74A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:49:56 AM
31415E6D2F76A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:49:59 AM
31415E6E4C94A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:50:37 AM
31415E6F10FBA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:50:42 AM
31415E6D2F7BA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,60,IN,01:25,3/27/2025 8:51:00 AM
31415E401C30A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:51:02 AM
31415E401C33A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:51:19 AM
31415E6F1107A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:51:24 AM
31415E6F4D2BA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:52:04 AM
31415E6F110DA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:52:06 AM
31415E401C38A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,61,OUT,01:25,3/27/2025 8:52:27 AM
31415E6F1115A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:52:27 AM
31415E401C3EA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:52:47 AM
31415E6E4CA6A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:52:51 AM
31415E6E4CB1A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:53:29 AM
31415E6E4CB2A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:53:34 AM
31415E401C49A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,62,IN,01:25,3/27/2025 8:53:52 AM
31415E6E4CB3A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:53:53 AM
31415E6E4CB5A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:54:12 AM
31415E6E4CB7A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:54:16 AM
31415E6F4D49A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:54:55 AM
31415E6F112AA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:54:59 AM
31415E401C52A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,63,OUT,01:25,3/27/2025 8:55:18 AM
31415E6F112FA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:55:20 AM
31415E401C57A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:55:40 AM
31415E6F1132A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:55:43 AM
31415E6F113EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:56:21 AM
31415E6D2FA9A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:56:26 AM
31415E401C5FA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,64,IN,01:24,3/27/2025 8:56:44 AM
31415E6D2FAEA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:56:45 AM
31415E6E4CCBA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:57:03 AM
31415E6F1146A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:57:08 AM
31415E6F1152A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:57:48 AM
31415E6D2FB9A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:57:50 AM
31415E6D2FBEA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,65,OUT,01:25,3/27/2025 8:58:10 AM
31415E6F1155A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:58:11 AM
31415E6F1158A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:58:32 AM
31415E6F115AA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:58:36 AM
31415E6D2FC7A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:59:13 AM
31415E6D2FCAA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:59:18 AM
31415E401C70A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,66,IN,01:25,3/27/2025 8:59:36 AM
31415E401C71A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:59:38 AM
31415E6F1171A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:59:55 AM
31415E6F1172A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:00:00 AM
31415E401C77A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:00:40 AM
31415E6F117AA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:00:42 AM
31415E6D2FDAA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,67,OUT,01:24,3/27/2025 9:01:02 AM
31415E6F4D7DA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:01:03 AM
31415E6D2FDFA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:01:23 AM
31415E6F117EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:01:27 AM
31415E6D2FE4A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:02:05 AM
31415E6E4CFDA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:02:10 AM
31415E6D2FE8A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,68,IN,01:25,3/27/2025 9:02:28 AM
31415E6E4D01A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:02:29 AM
31415E6F4D83A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:02:47 AM
31415E401C8BA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:02:52 AM
31415E6F1198A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:03:31 AM
31415E6E4D06A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:03:34 AM
31415E6F4D89A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,69,OUT,01:26,3/27/2025 9:03:55 AM
31415E6E4D0CA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:03:55 AM
31415E6F4D8FA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:04:16 AM
31415E401C99A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:04:19 AM
31415E6E4D18A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:04:58 AM
31415E6F4D94A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:05:02 AM
31415E6E4D1AA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,70,IN,01:25,3/27/2025 9:05:20 AM
31415E401CA0A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:05:21 AM
31415E6F11ABA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:05:39 AM
31415E6F11ACA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:05:44 AM
31415E6F4DA5A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:06:24 AM
31415E6F4DA6A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:06:26 AM
31415E6F4DAAA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,71,OUT,01:25,3/27/2025 9:06:46 AM
31415E6E4D26A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:06:48 AM
31415E6F11BCA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:07:08 AM
31415E6F4DB0A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:07:11 AM
31415E6D301DA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:07:49 AM
31415E6F4DB7A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:07:54 AM
31415E401CB9A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,72,IN,01:25,3/27/2025 9:08:13 AM
31415E6F11C3A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:08:13 AM
31415E6F4DBEA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:08:32 AM
31415E6D3025A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:08:36 AM
31415E6E4D39A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:09:15 AM
31415E401CC7A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:09:19 AM
31415E6D302BA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,73,OUT,01:25,3/27/2025 9:09:38 AM
31415E401CCAA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:09:39 AM
31415E6F4DCDA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:09:59 AM
31415E6E4D44A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:10:03 AM
31415E6F11DFA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:10:41 AM
31415E6D3033A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:10:46 AM
